Time (seconds),Length,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64
0.515625,0.25,0.006057949271053076,0.00653250515460968,0.011552814394235611,0.011548100970685482,0.011695154942572117,0.013360613025724888,0.004441634751856327,0.0050953528843820095,0.007830754853785038,0.008774533867835999,0.0030734941828995943,0.00294775003567338,0.0038368909154087305,0.009606444276869297,0.003668366465717554,0.003512286813929677,0.00451604463160038,0.005586013663560152,0.006417855154722929,0.004429291933774948,0.004779699724167585,0.004250777419656515,0.004582736175507307,0.004337427206337452,0.00632510706782341,0.004995602648705244,0.006737373303622007,0.006900053936988115,0.006065414287149906,0.006582245696336031,0.004987180698662996,0.0049795894883573055,0.006266468670219183,0.009536662138998508,0.02516384981572628,0.0198687557131052,0.019184749573469162,0.005161057226359844,0.0067210327833890915,0.004009186290204525,0.008555781096220016,0.005727902054786682,0.005683808587491512,0.004802715498954058,0.005548552609980106,0.010300097987055779,0.004045280162245035,0.003012406872585416,0.005084916017949581,0.005266483407467604,0.008207403123378754,0.004244723357260227,0.003263982245698571,0.005702892318367958,0.005098436959087849,0.005257115233689547,0.007715070620179176,0.004146550316363573,0.004526962526142597,0.00507068308070302,0.005618257448077202,0.005634853150695562,0.004048723261803389,0.00499714445322752,477.6800842285156
0.53125,0.25,0.006266468670219183,0.009536662138998508,0.02516384981572628,0.0198687557131052,0.019184749573469162,0.005161057226359844,0.0067210327833890915,0.004009186290204525,0.008555781096220016,0.005727902054786682,0.005683808587491512,0.004802715498954058,0.005548552609980106,0.010300097987055779,0.004045280162245035,0.003012406872585416,0.005084916017949581,0.005266483407467604,0.008207403123378754,0.004244723357260227,0.003263982245698571,0.005702892318367958,0.005098436959087849,0.005257115233689547,0.007715070620179176,0.004146550316363573,0.004526962526142597,0.00507068308070302,0.005618257448077202,0.005634853150695562,0.004048723261803389,0.00499714445322752,0.003751978976652026,0.003390043042600155,0.009564882144331932,0.02628198452293873,0.014636289328336716,0.008543843403458595,0.004365913104265928,0.0028601475059986115,0.00424899673089385,0.006597049068659544,0.004912924487143755,0.0035298678558319807,0.003732145531103015,0.006179037969559431,0.005772942211478949,0.006802496034651995,0.006597996223717928,0.004386208951473236,0.007421660702675581,0.004437243565917015,0.0030953611712902784,0.004572056699544191,0.0037087483797222376,0.003903983859345317,0.004130048677325249,0.004918974358588457,0.0060310522094368935,0.005643387790769339,0.003930463455617428,0.0042046005837619305,0.003622400341555476,0.0056328377686440945,477.6807556152344
0.546875,0.25,0.003751978976652026,0.003390043042600155,0.009564882144331932,0.02628198452293873,0.014636289328336716,0.008543843403458595,0.004365913104265928,0.0028601475059986115,0.00424899673089385,0.006597049068659544,0.004912924487143755,0.0035298678558319807,0.003732145531103015,0.006179037969559431,0.005772942211478949,0.006802496034651995,0.006597996223717928,0.004386208951473236,0.007421660702675581,0.004437243565917015,0.0030953611712902784,0.004572056699544191,0.0037087483797222376,0.003903983859345317,0.004130048677325249,0.004918974358588457,0.0060310522094368935,0.005643387790769339,0.003930463455617428,0.0042046005837619305,0.003622400341555476,0.0056328377686440945,0.007692121434956789,0.006775026675313711,0.002942163497209549,0.010547134093940258,0.011376745998859406,0.014801330864429474,0.007162133697420359,0.0025112065486609936,0.004883504938334227,0.004138715099543333,0.004047061316668987,0.0030873988289386034,0.0029922020621597767,0.004046942573040724,0.002940024249255657,0.0034456427674740553,0.003666703589260578,0.0036570830270648003,0.010524957440793514,0.010027981363236904,0.0034645316191017628,0.0042463853023946285,0.002058769576251507,0.0035247597843408585,0.0055523463524878025,0.004342768341302872,0.004890148062258959,0.00528545631095767,0.003965016920119524,0.0032286918722093105,0.00533976498991251,0.004058340098708868,477.6804504394531
0.5625,0.25,0.007692121434956789,0.006775026675313711,0.002942163497209549,0.010547134093940258,0.011376745998859406,0.014801330864429474,0.007162133697420359,0.0025112065486609936,0.004883504938334227,0.004138715099543333,0.004047061316668987,0.0030873988289386034,0.0029922020621597767,0.004046942573040724,0.002940024249255657,0.0034456427674740553,0.003666703589260578,0.0036570830270648003,0.010524957440793514,0.010027981363236904,0.0034645316191017628,0.0042463853023946285,0.002058769576251507,0.0035247597843408585,0.0055523463524878025,0.004342768341302872,0.004890148062258959,0.00528545631095767,0.003965016920119524,0.0032286918722093105,0.00533976498991251,0.004058340098708868,0.009145984426140785,0.009297643788158894,0.012793607078492641,0.017562473192811012,0.01904674619436264,0.011040786281228065,0.009511865675449371,0.007402964401990175,0.005702418275177479,0.005047673359513283,0.003309964668005705,0.002400732832029462,0.002880354877561331,0.009286778047680855,0.0066522336564958096,0.004723106045275927,0.004874014761298895,0.0039004215504974127,0.005923692137002945,0.004491716623306274,0.005786690395325422,0.00554167665541172,0.0034923297353088856,0.004260154906660318,0.005985194351524115,0.002884158631786704,0.0032217998523265123,0.004390363115817308,0.003993157297372818,0.003726682160049677,0.0033150739036500454,0.004189999308437109,477.6806640625
0.578125,0.25,0.009145984426140785,0.009297643788158894,0.012793607078492641,0.017562473192811012,0.01904674619436264,0.011040786281228065,0.009511865675449371,0.007402964401990175,0.005702418275177479,0.005047673359513283,0.003309964668005705,0.002400732832029462,0.002880354877561331,0.009286778047680855,0.0066522336564958096,0.004723106045275927,0.004874014761298895,0.0039004215504974127,0.005923692137002945,0.004491716623306274,0.005786690395325422,0.00554167665541172,0.0034923297353088856,0.004260154906660318,0.005985194351524115,0.002884158631786704,0.0032217998523265123,0.004390363115817308,0.003993157297372818,0.003726682160049677,0.0033150739036500454,0.004189999308437109,0.009285243228077888,0.004081373102962971,0.012844802811741829,0.00910983793437481,0.010166055522859097,0.008447273634374142,0.008145565167069435,0.0036259638145565987,0.002872271928936243,0.004156047478318214,0.004466319922357798,0.0030213205609470606,0.005089778918772936,0.006574310828000307,0.006074063945561647,0.004175635054707527,0.003456453327089548,0.004589974880218506,0.008451410569250584,0.004750513471662998,0.0038421161007136106,0.004847559612244368,0.004518299363553524,0.002815451705828309,0.003215858479961753,0.0024429496843367815,0.0035981694236397743,0.004265852738171816,0.00312673463486135,0.0031456295400857925,0.0032963010016828775,0.003013832960277796,477.68072509765625
0.59375,0.25,0.009285243228077888,0.004081373102962971,0.012844802811741829,0.00910983793437481,0.010166055522859097,0.008447273634374142,0.008145565167069435,0.0036259638145565987,0.002872271928936243,0.004156047478318214,0.004466319922357798,0.0030213205609470606,0.005089778918772936,0.006574310828000307,0.006074063945561647,0.004175635054707527,0.003456453327089548,0.004589974880218506,0.008451410569250584,0.004750513471662998,0.0038421161007136106,0.004847559612244368,0.004518299363553524,0.002815451705828309,0.003215858479961753,0.0024429496843367815,0.0035981694236397743,0.004265852738171816,0.00312673463486135,0.0031456295400857925,0.0032963010016828775,0.003013832960277796,0.004057153128087521,0.010703416541218758,0.014844906516373158,0.01212641317397356,0.011275380849838257,0.005560644436627626,0.00472025852650404,0.004107373300939798,0.003488528309389949,0.0038410471752285957,0.00356502877548337,0.00365043175406754,0.0039575365372002125,0.005085864569991827,0.004267632961273193,0.0038012643344700336,0.003254001261666417,0.004101674538105726,0.0057715196162462234,0.004370898474007845,0.003130656434223056,0.0036256073508411646,0.002933486830443144,0.003644136479124427,0.0033534502144902945,0.0029252853710204363,0.004817070905119181,0.004525776021182537,0.0031261404510587454,0.0037618363276124,0.0033654500730335712,0.0034398215357214212,477.68017578125
0.609375,0.25,0.004057153128087521,0.010703416541218758,0.014844906516373158,0.01212641317397356,0.011275380849838257,0.005560644436627626,0.00472025852650404,0.004107373300939798,0.003488528309389949,0.0038410471752285957,0.00356502877548337,0.00365043175406754,0.0039575365372002125,0.005085864569991827,0.004267632961273193,0.0038012643344700336,0.003254001261666417,0.004101674538105726,0.0057715196162462234,0.004370898474007845,0.003130656434223056,0.0036256073508411646,0.002933486830443144,0.003644136479124427,0.0033534502144902945,0.0029252853710204363,0.004817070905119181,0.004525776021182537,0.0031261404510587454,0.0037618363276124,0.0033654500730335712,0.0034398215357214212,0.0026634002570062876,0.008674086071550846,0.01494826003909111,0.010290069505572319,0.01018021535128355,0.004937953781336546,0.006024534814059734,0.004417541902512312,0.005822720471769571,0.007231962867081165,0.0028234163764864206,0.0023928838782012463,0.004488156642764807,0.00909743458032608,0.003782738232985139,0.002278472064062953,0.0016495682066306472,0.0046737478114664555,0.003684638300910592,0.0030870423652231693,0.003978908993303776,0.004049673210829496,0.0029845954850316048,0.0022381513845175505,0.003966798074543476,0.003338361158967018,0.004044448956847191,0.004456469789147377,0.0032645761966705322,0.004077455028891563,0.00306303589604795,0.0028676362708210945,477.68023681640625
0.625,0.25,0.0026634002570062876,0.008674086071550846,0.01494826003909111,0.010290069505572319,0.01018021535128355,0.004937953781336546,0.006024534814059734,0.004417541902512312,0.005822720471769571,0.007231962867081165,0.0028234163764864206,0.0023928838782012463,0.004488156642764807,0.00909743458032608,0.003782738232985139,0.002278472064062953,0.0016495682066306472,0.0046737478114664555,0.003684638300910592,0.0030870423652231693,0.003978908993303776,0.004049673210829496,0.0029845954850316048,0.0022381513845175505,0.003966798074543476,0.003338361158967018,0.004044448956847191,0.004456469789147377,0.0032645761966705322,0.004077455028891563,0.00306303589604795,0.0028676362708210945,0.009813752956688404,0.011975063942372799,0.009482699446380138,0.011730737052857876,0.00996389426290989,0.0080542778596282,0.004200327210128307,0.003888665698468685,0.003004800295457244,0.004085646942257881,0.0038975717034190893,0.00228739227168262,0.0018636492313817143,0.005742243956774473,0.005299330223351717,0.004881251137703657,0.002572205848991871,0.00317450612783432,0.004976386670023203,0.004083747509866953,0.0035438849590718746,0.0037949702236801386,0.0026377192698419094,0.00189482350833714,0.004059646278619766,0.0033983595203608274,0.003517870092764497,0.0037763251457363367,0.0026323688216507435,0.0036759679205715656,0.0034450488165020943,0.0036108787171542645,477.6799011230469
0.640625,0.25,0.009813752956688404,0.011975063942372799,0.009482699446380138,0.011730737052857876,0.00996389426290989,0.0080542778596282,0.004200327210128307,0.003888665698468685,0.003004800295457244,0.004085646942257881,0.0038975717034190893,0.00228739227168262,0.0018636492313817143,0.005742243956774473,0.005299330223351717,0.004881251137703657,0.002572205848991871,0.00317450612783432,0.004976386670023203,0.004083747509866953,0.0035438849590718746,0.0037949702236801386,0.0026377192698419094,0.00189482350833714,0.004059646278619766,0.0033983595203608274,0.003517870092764497,0.0037763251457363367,0.0026323688216507435,0.0036759679205715656,0.0034450488165020943,0.0036108787171542645,0.005358380731195211,0.0063016521744430065,0.01655648835003376,0.019064875319600105,0.01289364229887724,0.006183539982885122,0.006284001283347607,0.0051826415583491325,0.004638507030904293,0.0031141377985477448,0.003872634842991829,0.0025176277849823236,0.0032641009893268347,0.007121299393475056,0.0034151107538491488,0.002571135526522994,0.003103561233729124,0.004565292503684759,0.002943352097645402,0.003741290420293808,0.002793222200125456,0.00365043175406754,0.00218593399040401,0.002914468990638852,0.004404130857437849,0.0038051833398640156,0.0032851321157068014,0.0037047103978693485,0.0025723245926201344,0.004097875207662582,0.0053953747265040874,0.004371491726487875,477.6802062988281
0.65625,0.25,0.005358380731195211,0.0063016521744430065,0.01655648835003376,0.019064875319600105,0.01289364229887724,0.006183539982885122,0.006284001283347607,0.0051826415583491325,0.004638507030904293,0.0031141377985477448,0.003872634842991829,0.0025176277849823236,0.0032641009893268347,0.007121299393475056,0.0034151107538491488,0.002571135526522994,0.003103561233729124,0.004565292503684759,0.002943352097645402,0.003741290420293808,0.002793222200125456,0.00365043175406754,0.00218593399040401,0.002914468990638852,0.004404130857437849,0.0038051833398640156,0.0032851321157068014,0.0037047103978693485,0.0025723245926201344,0.004097875207662582,0.0053953747265040874,0.004371491726487875,0.0044061485677957535,0.0027560130693018436,0.009326579980552197,0.009230085648596287,0.007358707953244448,0.0028448132798075676,0.004378969315439463,0.004657966550439596,0.004769377876073122,0.003469164716079831,0.0037228816654533148,0.002133833011612296,0.003102729329839349,0.004369236528873444,0.003101659705862403,0.004739598371088505,0.0024579332675784826,0.0025939648039638996,0.0023036866914480925,0.002313201315701008,0.0049329716712236404,0.003975109662860632,0.003385409712791443,0.0031438469886779785,0.00401405431330204,0.0029970749747008085,0.003333489876240492,0.0031364792957901955,0.003070166567340493,0.004232496954500675,0.004069500602781773,0.0036513819359242916,477.68133544921875
0.671875,0.25,0.0044061485677957535,0.0027560130693018436,0.009326579980552197,0.009230085648596287,0.007358707953244448,0.0028448132798075676,0.004378969315439463,0.004657966550439596,0.004769377876073122,0.003469164716079831,0.0037228816654533148,0.002133833011612296,0.003102729329839349,0.004369236528873444,0.003101659705862403,0.004739598371088505,0.0024579332675784826,0.0025939648039638996,0.0023036866914480925,0.002313201315701008,0.0049329716712236404,0.003975109662860632,0.003385409712791443,0.0031438469886779785,0.00401405431330204,0.0029970749747008085,0.003333489876240492,0.0031364792957901955,0.003070166567340493,0.004232496954500675,0.004069500602781773,0.0036513819359242916,0.0029396675527095795,0.006439767777919769,0.01852356269955635,0.024037595838308334,0.01087524089962244,0.008474932983517647,0.004710410721600056,0.003368539037182927,0.0026052603498101234,0.00351965194568038,0.005045420024544001,0.001859008800238371,0.002718089148402214,0.006602615118026733,0.004284488502889872,0.003117465414106846,0.003051626728847623,0.004047061316668987,0.0032474659383296967,0.0028084381483495235,0.002751733176410198,0.0024871863424777985,0.0020536540541797876,0.0026433072052896023,0.004461928736418486,0.003750791307538748,0.0027650478295981884,0.0037056603468954563,0.003689032746478915,0.0032725371420383453,0.002956664189696312,0.0028639512602239847,477.6813049316406
0.6875,0.25,0.0029396675527095795,0.006439767777919769,0.01852356269955635,0.024037595838308334,0.01087524089962244,0.008474932983517647,0.004710410721600056,0.003368539037182927,0.0026052603498101234,0.00351965194568038,0.005045420024544001,0.001859008800238371,0.002718089148402214,0.006602615118026733,0.004284488502889872,0.003117465414106846,0.003051626728847623,0.004047061316668987,0.0032474659383296967,0.0028084381483495235,0.002751733176410198,0.0024871863424777985,0.0020536540541797876,0.0026433072052896023,0.004461928736418486,0.003750791307538748,0.0027650478295981884,0.0037056603468954563,0.003689032746478915,0.0032725371420383453,0.002956664189696312,0.0028639512602239847,0.007202256470918655,0.00954150315374136,0.012272322550415993,0.009124367497861385,0.01085318997502327,0.006943383254110813,0.007459524553269148,0.00538090942427516,0.004789546597748995,0.003539846045896411,0.00556384539231658,0.003606602782383561,0.004861439578235149,0.008207284845411777,0.003644730430096388,0.0022254243958741426,0.005250474438071251,0.004246504046022892,0.0044635902158916,0.0031601274386048317,0.0026051413733512163,0.0030072962399572134,0.00372893875464797,0.003082169685512781,0.0026543643325567245,0.002387532265856862,0.002983763348311186,0.0035583768039941788,0.0030277385376393795,0.0026634002570062876,0.0022480234038084745,0.003709461074322462,477.68145751953125
0.703125,0.25,0.007202256470918655,0.00954150315374136,0.012272322550415993,0.009124367497861385,0.01085318997502327,0.006943383254110813,0.007459524553269148,0.00538090942427516,0.004789546597748995,0.003539846045896411,0.00556384539231658,0.003606602782383561,0.004861439578235149,0.008207284845411777,0.003644730430096388,0.0022254243958741426,0.005250474438071251,0.004246504046022892,0.0044635902158916,0.0031601274386048317,0.0026051413733512163,0.0030072962399572134,0.00372893875464797,0.003082169685512781,0.0026543643325567245,0.002387532265856862,0.002983763348311186,0.0035583768039941788,0.0030277385376393795,0.0026634002570062876,0.0022480234038084745,0.003709461074322462,0.003834872040897608,0.007094549015164375,0.012472840026021004,0.010609296150505543,0.005753978155553341,0.009356576949357986,0.002911259653046727,0.002645090688019991,0.004403418395668268,0.005641965661197901,0.003684638300910592,0.0019766809418797493,0.003128873882815242,0.006581890396773815,0.004040293861180544,0.0029882797971367836,0.0020387833938002586,0.0038973342161625624,0.004512010142207146,0.0024937265552580357,0.003196846228092909,0.0024944401811808348,0.0024234468583017588,0.0029924397822469473,0.0020584126468747854,0.0031815171241760254,0.0022471908014267683,0.0019317077239975333,0.002843862399458885,0.0030636300798505545,0.003014308400452137,0.002852896461263299,477.6814880371094
